Annee;Diplôme;Numéro de l'établissement;Établissement;Code de l'académie;Académie;Code du domaine;Domaine;Code de la discipline;Discipline;situation;Remarque;Nombre de réponses;Taux de réponse;Poids de la discipline;Taux d’insertion;% emplois cadre ou professions intermédiaires;% emplois stables;% emplois à temps plein;Salaire net médian des emplois à temps plein;Salaire brut annuel estimé;% de diplômés boursiers;Taux de chômage régional;Salaire net mensuel médian régional;% emplois cadre;% emplois extérieurs à la région de l’université;% femmes;Salaire net mensuel régional 1er quartile;Salaire net mensuel régional 3ème quartile;cle_ETAB;cle_DISC
2014;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;268;70;91;94;56;77;95;1540;24000;6.00;8.2;1830;6;26;70;1470;2180;Lyon 3 - Jean Moulin_18;disc01_18
2013;LICENCE PRO;0623957P;Artois;A09;Lille;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;140;82;44;94;89;75;99;1610;25100;27.00;12.4;1820;10;31;16;1480;2120;Artois_30;disc15_30
2013;LICENCE PRO;0631262E;Clermont-Ferrand 1 - Auvergne;A06;Clermont-Ferrand;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;180;74;54;92;43;74;95;1410;22100;25.00;8.9;1780;3;29;75;1440;2070;Clermont-Ferrand 1 - Auvergne_30;disc01_30
2013;LICENCE PRO;0631262E;Clermont-Ferrand 1 - Auvergne;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;66;93;16;93;95;82;97;1460;22700;25.00;8.9;1780;7;25;13;1440;2070;Clermont-Ferrand 1 - Auvergne_18;disc16_18
2013;LICENCE PRO;0631525R;Clermont-Ferrand 2 - Blaise Pascal;A06;Clermont-Ferrand;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;45;78;18;69;56;55;77;ns;ns;26.00;8.9;1780;6;51;66;1440;2070;Clermont-Ferrand 2 - Blaise Pascal_18;disc07_18
2013;LICENCE PRO;0631525R;Clermont-Ferrand 2 - Blaise Pascal;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;38;81;14;70;ns;ns;ns;ns;ns;26.00;8.9;1780;ns;80;68;1440;2070;Clermont-Ferrand 2 - Blaise Pascal_18;disc13_18
2013;LICENCE PRO;0631525R;Clermont-Ferrand 2 - Blaise Pascal;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;47;80;18;85;89;73;100;ns;ns;26.00;8.9;1780;2;29;21;1440;2070;Clermont-Ferrand 2 - Blaise Pascal_18;disc14_18
2013;LICENCE PRO;0631525R;Clermont-Ferrand 2 - Blaise Pascal;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;91;82;34;93;80;74;98;1550;24200;26.00;8.9;1780;7;36;20;1440;2070;Clermont-Ferrand 2 - Blaise Pascal_30;disc15_30
2013;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;87;75;34;90;29;71;96;1430;22400;16.00;9.6;1760;4;28;73;1400;2100;Pau - Pays de l'Adour_18;disc04_18
2013;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;13;81;5;ns;ns;ns;ns;ns;ns;16.00;9.6;1760;ns;ns;ns;1400;2100;Pau - Pays de l'Adour_30;disc10_30
2013;LICENCE PRO;0660437S;Perpignan;A11;Montpellier;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;24;59;13;ns;ns;ns;ns;ns;ns;27.00;11.9;1730;ns;ns;ns;1350;2060;Perpignan_18;disc02_18
2013;LICENCE PRO;0660437S;Perpignan;A11;Montpellier;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;6;64;4;ns;ns;ns;ns;ns;ns;27.00;11.9;1730;ns;ns;ns;1350;2060;Perpignan_18;disc05_18
2013;LICENCE PRO;0660437S;Perpignan;A11;Montpellier;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;67;51;44;78;84;57;98;1460;22800;27.00;11.9;1730;14;51;32;1350;2060;Perpignan_18;disc12_18
2013;LICENCE PRO;0660437S;Perpignan;A11;Montpellier;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;36;40;25;78;ns;ns;ns;ns;ns;27.00;11.9;1730;ns;48;17;1350;2060;Perpignan_18;disc15_18
2013;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;13;49;4;ns;ns;ns;ns;ns;ns;13.00;10.1;1810;ns;ns;ns;1470;2130;Strasbourg_18;disc03_18
2013;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;4;92;1;ns;ns;ns;ns;ns;ns;13.00;10.1;1810;ns;ns;ns;1470;2130;Strasbourg_30;disc13_30
2013;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;36;80;9;97;95;66;100;ns;ns;13.00;10.1;1810;;40;56;1470;2130;Strasbourg_18;disc14_18
2013;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;23;88;6;ns;ns;ns;ns;ns;ns;13.00;10.1;1810;ns;ns;ns;1470;2130;Strasbourg_30;disc17_30
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;73;73;33;93;44;61;94;1450;22600;15.00;10.1;1810;9;18;67;1470;2130;Mulhouse - Haute Alsace_18;disc01_18
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;7;75;3;ns;ns;ns;ns;ns;ns;15.00;10.1;1810;ns;ns;ns;1470;2130;Mulhouse - Haute Alsace_30;disc02_30
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;26;77;11;ns;ns;ns;ns;ns;ns;15.00;10.1;1810;ns;ns;ns;1470;2130;Mulhouse - Haute Alsace_18;disc10_18
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;7;91;3;ns;ns;ns;ns;ns;ns;15.00;10.1;1810;ns;ns;ns;1470;2130;Mulhouse - Haute Alsace_18;disc11_18
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;82;81;34;89;84;78;100;1800;28000;15.00;10.1;1810;9;20;24;1470;2130;Mulhouse - Haute Alsace_30;disc15_30
2013;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;11;80;2;ns;ns;ns;ns;ns;ns;7.00;8.9;1830;ns;ns;ns;1780;2200;Lyon 1 - Claude Bernard_30;disc10_30
2013;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;395;81;78;94;92;85;97;1710;26600;7.00;8.9;1830;7;24;29;1780;2200;Lyon 1 - Claude Bernard_30;disc12_30
2013;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;66;84;13;97;95;67;100;1650;25700;7.00;8.9;1830;1;18;42;1780;2200;Lyon 1 - Claude Bernard_18;disc14_18
2013;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;240;78;48;96;94;71;99;1650;25700;7.00;8.9;1830;3;22;15;1780;2200;Lyon 1 - Claude Bernard_18;disc15_18
2013;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;240;78;48;95;94;88;99;1780;27800;7.00;8.9;1830;6;22;15;1780;2200;Lyon 1 - Claude Bernard_30;disc15_30
2013;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;26;86;5;ns;ns;ns;ns;ns;ns;7.00;8.9;1830;ns;ns;ns;1780;2200;Lyon 1 - Claude Bernard_18;disc16_18
2013;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;2;75;0;ns;ns;ns;ns;ns;ns;7.00;8.9;1830;ns;ns;ns;1780;2200;Lyon 1 - Claude Bernard_18;disc17_18
2013;LICENCE PRO;0691775E;Lyon 2 - Lumière;A10;Lyon;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;38;56;24;100;58;86;97;1740;27100;11.00;8.9;1830;5;21;55;1780;2200;Lyon 2 - Lumière_18;disc03_18
2013;LICENCE PRO;0691775E;Lyon 2 - Lumière;A10;Lyon;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;23;72;13;ns;ns;ns;ns;ns;ns;11.00;8.9;1830;ns;ns;ns;1780;2200;Lyon 2 - Lumière_30;disc06_30
2013;LICENCE PRO;0691775E;Lyon 2 - Lumière;A10;Lyon;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;12;76;6;ns;ns;ns;ns;ns;ns;11.00;8.9;1830;ns;ns;ns;1780;2200;Lyon 2 - Lumière_18;disc07_18
2013;LICENCE PRO;0691775E;Lyon 2 - Lumière;A10;Lyon;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;12;76;6;ns;ns;ns;ns;ns;ns;11.00;8.9;1830;ns;ns;ns;1780;2200;Lyon 2 - Lumière_30;disc07_30
2013;LICENCE PRO;0691775E;Lyon 2 - Lumière;A10;Lyon;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;8;71;4;ns;ns;ns;ns;ns;ns;11.00;8.9;1830;ns;ns;ns;1780;2200;Lyon 2 - Lumière_18;disc10_18
2013;LICENCE PRO;0691775E;Lyon 2 - Lumière;A10;Lyon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;38;72;21;92;89;86;100;1680;26300;11.00;8.9;1830;20;11;23;1780;2200;Lyon 2 - Lumière_30;disc15_30
2013;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;46;80;16;100;52;87;100;1630;25400;8.00;8.9;1830;4;45;84;1780;2200;Lyon 3 - Jean Moulin_30;disc02_30
2013;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;47;49;18;89;57;86;93;1680;26300;8.00;8.9;1830;14;19;63;1780;2200;Lyon 3 - Jean Moulin_30;disc05_30
2013;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;5;45;2;ns;ns;ns;ns;ns;ns;8.00;8.9;1830;ns;ns;ns;1780;2200;Lyon 3 - Jean Moulin_30;disc08_30
2013;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;8;83;2;ns;ns;ns;ns;ns;ns;8.00;8.9;1830;ns;ns;ns;1780;2200;Lyon 3 - Jean Moulin_30;disc15_30
2013;LICENCE PRO;0720916E;Le Mans Université;A17;Nantes;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;12;88;3;ns;ns;ns;ns;ns;ns;29.00;8.8;1760;ns;ns;ns;1430;2070;Le Mans Université_30;disc06_30
2013;LICENCE PRO;0720916E;Le Mans Université;A17;Nantes;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;9;71;3;ns;ns;ns;ns;ns;ns;29.00;8.8;1760;ns;ns;ns;1430;2070;Le Mans Université_30;disc11_30
2013;LICENCE PRO;0720916E;Le Mans Université;A17;Nantes;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;24;71;8;ns;ns;ns;ns;ns;ns;29.00;8.8;1760;ns;ns;ns;1430;2070;Le Mans Université_30;disc14_30
2013;LICENCE PRO;0720916E;Le Mans Université;A17;Nantes;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;56;67;19;95;82;63;98;1520;23700;29.00;8.8;1760;6;51;5;1430;2070;Le Mans Université_18;disc15_18
2013;LICENCE PRO;0720916E;Le Mans Université;A17;Nantes;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;56;67;19;95;83;81;100;1600;25000;29.00;8.8;1760;7;51;5;1430;2070;Le Mans Université_30;disc15_30
2013;LICENCE PRO;0730858L;Chambéry - Savoie;A08;Grenoble;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;232;88;46;95;80;88;97;1730;27000;8.00;8.9;1830;16;28;17;1780;2200;Chambéry - Savoie_30;disc12_30
2013;LICENCE PRO;0730858L;Chambéry - Savoie;A08;Grenoble;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;69;90;14;91;85;90;98;1650;25700;8.00;8.9;1830;21;33;5;1780;2200;Chambéry - Savoie_18;disc16_18
2013;LICENCE PRO;0730858L;Chambéry - Savoie;A08;Grenoble;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;69;90;14;97;79;94;97;2000;31200;8.00;8.9;1830;22;33;5;1780;2200;Chambéry - Savoie_30;disc16_30
2013;LICENCE PRO;0751717J;Paris 1 - Panthéon Sorbonne;A01;Paris;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;20;63;;ns;ns;ns;ns;ns;ns;3.00;8.8;2070;ns;ns;ns;1630;2580;Paris 1 - Panthéon Sorbonne_18;disc01_18
2013;LICENCE PRO;0751717J;Paris 1 - Panthéon Sorbonne;A01;Paris;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;5;89;;ns;ns;ns;ns;ns;ns;3.00;8.8;2070;ns;ns;ns;1630;2580;Paris 1 - Panthéon Sorbonne_18;disc07_18
2013;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;142;76;55;89;41;71;98;1550;24200;21.00;11.4;1840;15;29;64;1430;2210;Nice - Sophia-Antipolis_18;disc01_18
2013;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;43;82;17;90;25;62;100;1410;22000;21.00;11.4;1840;11;55;88;1430;2210;Nice - Sophia-Antipolis_18;disc03_18
2013;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;85;74;32;92;47;88;96;1800;28100;21.00;11.4;1840;15;21;51;1430;2210;Nice - Sophia-Antipolis_30;disc04_30
2013;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;14;70;6;ns;ns;ns;ns;ns;ns;21.00;11.4;1840;ns;ns;ns;1430;2210;Nice - Sophia-Antipolis_18;disc05_18
2013;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;8;77;3;ns;ns;ns;ns;ns;ns;21.00;11.4;1840;ns;ns;ns;1430;2210;Nice - Sophia-Antipolis_18;disc06_18
2013;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;8;77;3;ns;ns;ns;ns;ns;ns;21.00;11.4;1840;ns;ns;ns;1430;2210;Nice - Sophia-Antipolis_30;disc06_30
2013;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;17;86;6;ns;ns;ns;ns;ns;ns;21.00;11.4;1840;ns;ns;ns;1430;2210;Nice - Sophia-Antipolis_18;disc07_18
2013;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;13;88;4;ns;ns;ns;ns;ns;ns;21.00;11.4;1840;ns;ns;ns;1430;2210;Nice - Sophia-Antipolis_30;disc14_30
2013;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;24;77;9;ns;ns;ns;ns;ns;ns;21.00;11.4;1840;ns;ns;ns;1430;2210;Nice - Sophia-Antipolis_30;disc15_30
2013;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;49;87;17;81;91;72;97;ns;ns;21.00;11.4;1840;42;38;8;1430;2210;Nice - Sophia-Antipolis_18;disc16_18
2013;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;49;87;17;90;76;73;89;1780;27800;21.00;11.4;1840;34;38;8;1430;2210;Nice - Sophia-Antipolis_30;disc16_30
2013;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;9;100;3;ns;ns;ns;ns;ns;ns;21.00;11.4;1840;ns;ns;ns;1430;2210;Nice - Sophia-Antipolis_18;disc17_18
2013;LICENCE PRO;0101060Y;Université de technologie de Troyes;A19;Reims;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;6;50;;ns;ns;ns;ns;ns;ns;0.00;10.1;1820;ns;ns;ns;1490;2150;Université de technologie de Troyes_18;disc12_18
2013;LICENCE PRO;0101060Y;Université de technologie de Troyes;A19;Reims;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;6;50;;ns;ns;ns;ns;ns;ns;0.00;10.1;1820;ns;ns;ns;1490;2150;Université de technologie de Troyes_18;disc15_18
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;136;64;31;89;44;64;91;1520;23700;19.00;11.4;1840;9;22;69;1430;2210;Aix-Marseille_18;disc01_18
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;31;57;7;94;33;77;93;ns;ns;19.00;11.4;1840;6;ns;67;1430;2210;Aix-Marseille_18;disc02_18
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;17;88;3;ns;ns;ns;ns;ns;ns;19.00;11.4;1840;ns;ns;ns;1430;2210;Aix-Marseille_18;disc06_18
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;85;72;17;90;66;67;95;1380;21600;19.00;11.4;1840;17;53;49;1430;2210;Aix-Marseille_18;disc07_18
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;85;72;17;92;60;83;96;1500;23400;19.00;11.4;1840;15;53;49;1430;2210;Aix-Marseille_30;disc07_30
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;;2;86;0;ns;ns;ns;ns;ns;ns;19.00;11.4;1840;ns;ns;ns;1430;2210;Aix-Marseille_18;disc09_18
2013;LICENCE PRO;0141408E;Caen - Basse-Normandie;A05;Caen;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;111;75;37;91;52;81;95;1550;24200;40.00;10.2;1770;1;37;65;1440;2090;Caen - Basse-Normandie_30;disc01_30
2013;LICENCE PRO;0141408E;Caen - Basse-Normandie;A05;Caen;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;4;67;1;ns;ns;ns;ns;ns;ns;40.00;10.2;1770;ns;ns;ns;1440;2090;Caen - Basse-Normandie_18;disc02_18
2013;LICENCE PRO;0141408E;Caen - Basse-Normandie;A05;Caen;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;4;67;1;ns;ns;ns;ns;ns;ns;40.00;10.2;1770;ns;ns;ns;1440;2090;Caen - Basse-Normandie_30;disc02_30
2013;LICENCE PRO;0141408E;Caen - Basse-Normandie;A05;Caen;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;13;80;4;ns;ns;ns;ns;ns;ns;40.00;10.2;1770;ns;ns;ns;1440;2090;Caen - Basse-Normandie_18;disc05_18
2013;LICENCE PRO;0141408E;Caen - Basse-Normandie;A05;Caen;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;17;81;5;ns;ns;ns;ns;ns;ns;40.00;10.2;1770;ns;ns;ns;1440;2090;Caen - Basse-Normandie_30;disc13_30
2013;LICENCE PRO;0141408E;Caen - Basse-Normandie;A05;Caen;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;3;83;1;ns;ns;ns;ns;ns;ns;40.00;10.2;1770;ns;ns;ns;1440;2090;Caen - Basse-Normandie_18;disc14_18
2013;LICENCE PRO;0141408E;Caen - Basse-Normandie;A05;Caen;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;48;70;16;92;76;73;98;1550;24200;40.00;10.2;1770;19;54;44;1440;2090;Caen - Basse-Normandie_30;disc16_30
2013;LICENCE PRO;0141408E;Caen - Basse-Normandie;A05;Caen;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;7;75;2;ns;ns;ns;ns;ns;ns;40.00;10.2;1770;ns;ns;ns;1440;2090;Caen - Basse-Normandie_30;disc17_30
2013;LICENCE PRO;0171463Y;La Rochelle;A13;Poitiers;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;28;63;20;ns;ns;ns;ns;ns;ns;29.00;9.6;1730;ns;ns;ns;1390;2040;La Rochelle_30;disc01_30
2013;LICENCE PRO;0171463Y;La Rochelle;A13;Poitiers;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;23;63;16;ns;ns;ns;ns;ns;ns;29.00;9.6;1730;ns;ns;ns;1390;2040;La Rochelle_30;disc04_30
2013;LICENCE PRO;0171463Y;La Rochelle;A13;Poitiers;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;15;87;8;ns;ns;ns;ns;ns;ns;29.00;9.6;1730;ns;ns;ns;1390;2040;La Rochelle_30;disc08_30
2013;LICENCE PRO;0171463Y;La Rochelle;A13;Poitiers;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;116;73;70;94;91;77;97;1560;24300;29.00;9.6;1730;14;56;31;1390;2040;La Rochelle_30;disc12_30
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;5;90;2;ns;ns;ns;ns;nd;nd;22.00;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_18;disc02_18
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;5;90;2;ns;ns;ns;ns;ns;ns;22.00;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_30;disc02_30
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;8;60;3;ns;ns;ns;ns;ns;ns;22.00;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_18;disc05_18
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;8;60;3;ns;ns;ns;ns;ns;ns;22.00;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_30;disc05_30
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;6;67;2;ns;ns;ns;ns;ns;ns;22.00;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_18;disc11_18
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;6;67;2;ns;ns;ns;ns;ns;ns;22.00;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_30;disc11_30
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;45;74;13;89;88;55;100;1550;24200;22.00;9.1;1780;15;65;57;1440;2080;Dijon - Bourgogne_30;disc13_30
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;79;67;24;97;84;83;97;1670;26000;22.00;9.1;1780;5;54;17;1440;2080;Dijon - Bourgogne_30;disc15_30
